row_idx,xgb_prob
257,0.019099248806014657
258,0.04534395970404148
259,0.04434131924062967
260,0.04720917530357838
261,0.014086562441661954
262,0.03306474443525076
263,0.04368018126115203
264,0.024982196278870106
265,0.034121809527277946
266,0.028413110878318548
267,0.1476376336067915
268,0.02918651606887579
269,0.024310295470058918
270,0.02667996659874916
271,0.03121100878342986
272,0.043067638762295246
273,0.08388297539204359
274,0.034949847497045994
275,0.03794845752418041
276,0.014255158603191376
277,0.03139600856229663
278,0.05569006036967039
279,0.034196142572909594
280,0.02120764064602554
281,0.06743039283901453
282,0.031001088675111532
283,0.029119594488292933
284,0.06001960672438145
285,0.060247791931033134
286,0.029199336655437946
287,0.03320078179240227
288,0.0241786427795887
289,0.018856377340853214
290,0.016703661996871233
291,0.02289498085156083
292,0.02684767683967948
293,0.033734902273863554
294,0.014656605664640665
295,0.04724905267357826
296,0.009671386913396418
297,0.05560794845223427
298,0.03013134328648448
299,0.02843616623431444
300,0.029024066869169474
301,0.030886144377291203
302,0.0416554962284863
303,0.019810680067166686
304,0.03327418491244316
305,0.038060929626226425
306,0.03913287352770567
307,0.015669734682887793
308,0.02626176318153739
309,0.0402230522595346
310,0.04125253902748227
311,0.08090578019618988
312,0.019538705237209797
313,0.03392703318968415
314,0.03721432015299797
315,0.030536404810845852
316,0.05267048813402653
317,0.029596198350191116
318,0.04401478357613087
319,0.03302874090149999
320,0.06309596821665764
321,0.044605410657823086
322,0.022232113871723413
323,0.03291836520656943
324,0.012678192695602775
325,0.04406792065128684
326,0.09494859538972378
327,0.022480018436908722
328,0.03687204094603658
329,0.07007779832929373
330,0.02264844300225377
331,0.044825547840446234
332,0.013273608172312379
333,0.025610721204429865
334,0.04320883937180042
335,0.011177570675499737
336,0.038587411865592
337,0.03602653043344617
338,0.03686471935361624
339,0.02506022620946169
340,0.02116587129421532
341,0.0793264014646411
342,0.029430050868541002
343,0.018972858088091016
344,0.025014318525791168
345,0.01478234096430242
346,0.03136458061635494
347,0.020267784595489502
348,0.05815109610557556
349,0.026898162439465523
350,0.029861468356102705
351,0.024451107252389193
352,0.020863193552941084
353,0.018364086281508207
354,0.06947437860071659
355,0.024705021642148495
356,0.05432465299963951
357,0.025936630554497242
358,0.10683070681989193
359,0.0218002088367939
360,0.03686926048249006
361,0.035168883856385946
362,0.047375429421663284
363,0.05404223222285509
364,0.017916561802849174
365,0.03355002775788307
366,0.03048937302082777
367,0.09483227971941233
368,0.011410258244723082
369,0.017715947004035115
370,0.031744728330522776
371,0.020214630290865898
372,0.03686080174520612
373,0.04715529549866915
374,0.014048430370166898
375,0.034455178771167994
376,0.015712189488112926
377,0.04289564490318298
378,0.04162504058331251
379,0.025167201180011034
380,0.014428308699280024
381,0.033560541458427906
382,0.022683560382574797
383,0.03244834393262863
384,0.033587848767638206
385,0.02475152723491192
386,0.04328039335086942
387,0.026691807433962822
388,0.03572383662685752
389,0.025347606744617224
390,0.027584281284362078
391,0.029406415298581123
392,0.028798187151551247
393,0.03525711316615343
394,0.014493123861029744
395,0.02413229364901781
396,0.01916554570198059
397,0.05909562483429909
398,0.03113492066040635
399,0.06614842545241117
400,0.04910174757242203
401,0.03402249235659838
402,0.013911896385252476
403,0.015301920007914305
404,0.0293679041787982
405,0.017708478029817343
406,0.03315843269228935
407,0.023348231334239244
408,0.059579688124358654
409,0.027866492979228497
410,0.02827024646103382
411,0.050449902191758156
412,0.04038984375074506
413,0.0178268407471478
414,0.044416440185159445
415,0.03251753142103553
416,0.015838888939470053
417,0.03322265576571226
418,0.05234911199659109
419,0.04570794012397528
420,0.026523699052631855
421,0.034878929145634174
422,0.03780885739251971
423,0.017347261309623718
424,0.04248707555234432
425,0.05136595852673054
426,0.03569730510935187
427,0.023471712367609143
428,0.02526747016236186
429,0.038008537609130144
430,0.05363150034099817
431,0.03874221909791231
432,0.028470038436353207
433,0.0241134581156075
434,0.054426117800176144
435,0.04149415343999863
436,0.01879080501385033
437,0.05565426405519247
438,0.04180899541825056
439,0.02689981972798705
440,0.03789725946262479
441,0.058353062719106674
442,0.0302544254809618
443,0.04882856924086809
444,0.04778150003403425
445,0.026252635288983583
446,0.021615687757730484
447,0.015998847084119916
448,0.028852823190391064
449,0.025648923590779305
450,0.017222934868186712
451,0.04522335156798363
452,0.03318832442164421
453,0.04304611682891846
454,0.05569164454936981
455,0.03135292371734977
456,0.020090835401788354
457,0.047820585779845715
458,0.03208207851275802
459,0.04100624518468976
460,0.03058883035555482
461,0.03136188443750143
462,0.026513497810810804
463,0.015683139208704233
464,0.06872348673641682
465,0.020051796454936266
466,0.05038423277437687
467,0.09989478811621666
468,0.0207027830183506
469,0.11761443316936493
470,0.024356172420084476
471,0.021474103908985853
472,0.038656721357256174
473,0.16534404642879963
474,0.018849215237423778
475,0.03870704025030136
476,0.015191700542345643
477,0.048230753280222416
478,0.03360684961080551
479,0.013709171675145626
480,0.04837013594806194
481,0.045515128411352634
482,0.04154381109401584
483,0.016059208195656538
484,0.040264722891151905
485,0.03184462757781148
486,0.03353166067972779
487,0.013978066621348262
488,0.02246072795242071
489,0.02192419720813632
490,0.021046691108494997
491,0.02676578424870968
492,0.03567213285714388
493,0.04335778299719095
494,0.016454247059300542
495,0.029667121823877096
496,0.039632590021938086
497,0.024991862010210752
498,0.012459296034649014
499,0.02074687066487968
500,0.03049524500966072
501,0.04600836895406246
502,0.039887065533548594
503,0.027414299082010984
504,0.02219808311201632
505,0.04151514358818531
506,0.03669333178550005
507,0.02706519467756152
508,0.05125677864998579
509,0.021391376852989197
510,0.10098791867494583
511,0.02142998343333602
512,0.022095651598647237
513,0.016454994911327958
514,0.03830568538978696
515,0.03060400579124689
516,0.06759485229849815
517,0.023058059625327587
518,0.022601897828280926
519,0.032895461190491915
520,0.07808923162519932
521,0.05535033531486988
522,0.022369302110746503
523,0.09570834971964359
524,0.04356664139777422
525,0.009089220780879259
526,0.04816444870084524
527,0.013789069605991244
528,0.012313633225858212
529,0.035803106147795916
530,0.02197276707738638
531,0.01462880871258676
532,0.036180246621370316
533,0.03580106096342206
534,0.030655184295028448
535,0.03170240903273225
536,0.026546475011855364
537,0.046295483596622944
538,0.00818251771852374
539,0.05828321073204279
540,0.048875780776143074
541,0.11044907756149769
542,0.030671617947518826
543,0.0411386014893651
544,0.03813739260658622
545,0.05383329000324011
546,0.011703274212777615
547,0.02469091583043337
548,0.04129962669685483
549,0.028328565880656242
550,0.011552026960998774
551,0.02499693213030696
552,0.013544392539188266
553,0.01894029532559216
554,0.030743875075131655
555,0.027496219612658024
556,0.062455116771161556
557,0.048948269337415695
558,0.04002713784575462
559,0.03983035683631897
560,0.029005222488194704
561,0.03067545546218753
562,0.02185261156409979
563,0.03141807019710541
564,0.05101595353335142
565,0.04185818927362561
566,0.06182609498500824
567,0.03159853210672736
568,0.01465796702541411
569,0.07636623457074165
570,0.035517700016498566
571,0.043758890591561794
572,0.013514730613678694
573,0.018681604648008943
574,0.03597258357331157
575,0.028216669335961342
576,0.020771533250808716
577,0.035651639103889465
578,0.07939034886658192
579,0.03969115391373634
580,0.017814650665968657
581,0.0375033407472074
582,0.02856721868738532
583,0.022066369652748108
584,0.04861891735345125
585,0.023615718819200993
586,0.022308300249278545
587,0.032603008672595024
588,0.023328902665525675
589,0.02120252326130867
590,0.03807517979294062
591,0.023277590982615948
592,0.010001641232520342
593,0.012615444837138057
594,0.03774746786803007
595,0.030150403268635273
596,0.013885288732126355
597,0.03671150607988238
598,0.06764849368482828
599,0.016575956949964166
600,0.052248901687562466
601,0.04334000125527382
602,0.019441965967416763
603,0.0365399937145412
604,0.032704876735806465
605,0.01539391023106873
606,0.028580122627317905
607,0.03363516507670283
608,0.027120959479361773
609,0.022810201160609722
610,0.04207064025104046
611,0.08663643710315228
612,0.03970204293727875
613,0.017015285091474652
614,0.030341295059770346
615,0.016004600329324603
616,0.05317864567041397
617,0.07634830381721258
618,0.02200540411286056
619,0.04021126311272383
620,0.04078675992786884
621,0.02902331342920661
622,0.023157492047175765
623,0.009491394623182714
624,0.02097505796700716
625,0.016371329547837377
626,0.06808792520314455
627,0.03252757480368018
628,0.041447946801781654
629,0.0407279534265399
630,0.016936113592237234
631,0.017968455562368035
632,0.028471105732023716
633,0.08337059989571571
634,0.044696541503071785
635,0.021572609897702932
636,0.040225185453891754
637,0.021506058983504772
638,0.02852767100557685
639,0.05619696248322725
640,0.08647630270570517
641,0.015224606962874532
642,0.021530739264562726
643,0.03712208429351449
644,0.035870075691491365
645,0.050435621291399
646,0.03288578847423196
647,0.028892457485198975
648,0.017143943114206195
649,0.026934004854410887
650,0.02885138103738427
651,0.02769478876143694
652,0.04187591839581728
653,0.026503819972276688
654,0.03827573824673891
655,0.0517569649964571
656,0.03058476746082306
657,0.028510727919638157
658,0.053925590589642525
659,0.07321129087358713
660,0.03460379643365741
661,0.029900602530688047
662,0.013719527516514063
663,0.030762353911995888
664,0.055801539681851864
665,0.030226859264075756
666,0.043048950377851725
667,0.026857167948037386
668,0.01558452402241528
669,0.02620880538597703
670,0.053841990418732166
671,0.0427059605717659
672,0.01689174142666161
673,0.031331774313002825
674,0.025184475583955646
675,0.04853425081819296
676,0.02873461740091443
677,0.03671678574755788
678,0.024152458645403385
679,0.014898836612701416
680,0.03016851795837283
681,0.023002661298960447
682,0.022350987419486046
683,0.027401634491980076
684,0.017252607736736536
685,0.022194819059222937
686,0.04532950837165117
687,0.028193018399178982
688,0.04510682914406061
689,0.034436540212482214
690,0.04753732681274414
691,0.021965832449495792
692,0.027706800494343042
693,0.019349844893440604
694,0.03819057671353221
695,0.039046650286763906
696,0.025759375654160976
697,0.03259355155751109
698,0.048211708664894104
699,0.03892933297902346
700,0.039584062062203884
701,0.017410071566700935
702,0.026998800691217184
703,0.0266894344240427
704,0.015617306809872389
705,0.037595764733850956
706,0.02310003899037838
707,0.01783625944517553
708,0.03513636253774166
709,0.0267375442199409
710,0.028713485691696405
711,0.03377834986895323
712,0.041727375239133835
713,0.025705247651785612
714,0.026650870218873024
715,0.012747101252898574
716,0.03141310438513756
717,0.042666956782341
718,0.028455202002078295
719,0.04273093491792679
720,0.05050345044583082
721,0.032306875102221966
722,0.028019361197948456
723,0.04380018822848797
724,0.019300094805657864
725,0.02512800181284547
726,0.032711833249777555
727,0.020040265284478664
728,0.02377874031662941
729,0.04807330388575792
730,0.03879338223487139
731,0.0193198558408767
732,0.029853667598217726
733,0.07956048380583525
734,0.01807620865292847
735,0.02171230409294367
736,0.016265135956928134
737,0.015895513584837317
738,0.07902541197836399
739,0.031153652351349592
740,0.06276426278054714
741,0.036259100772440434
742,0.01339406706392765
743,0.04645081050693989
744,0.033666808158159256
745,0.03746563522145152
746,0.03653364861384034
747,0.031017333269119263
748,0.03658460546284914
749,0.032670510932803154
750,0.03440171293914318
751,0.026466301176697016
752,0.019256499595940113
753,0.0569659611210227
754,0.10100243706256151
755,0.03558521717786789
756,0.014415054116398096
757,0.02771709207445383
758,0.026145469397306442
759,0.042939851991832256
760,0.03595057222992182
761,0.048232647590339184
762,0.015237776096910238
763,0.05145822651684284
764,0.028337650001049042
765,0.022576449904590845
766,0.027874186169356108
767,0.0241576605476439
768,0.04049551114439964
769,0.020690533565357327
770,0.016073342645540833
771,0.024390234146267176
772,0.030290081165730953
773,0.032821222208440304
774,0.013190848287194967
775,0.06604414992034435
776,0.03043339168652892
777,0.016788113163784146
778,0.04432559106498957
779,0.027594413608312607
780,0.08468180429190397
781,0.017322902800515294
782,0.0395402992144227
783,0.06595301069319248
784,0.05629005189985037
785,0.013735853135585785
786,0.04096566000953317
787,0.02901241695508361
788,0.02556410524994135
789,0.033181991428136826
790,0.024476520717144012
791,0.024557892698794603
792,0.04195027519017458
793,0.03588353889063001
794,0.026314958930015564
795,0.048081264831125736
796,0.023474732879549265
797,0.03487366531044245
798,0.03424111567437649
799,0.04356030700728297
800,0.010999203892424703
801,0.01973633817397058
802,0.02259965054690838
803,0.03679040214046836
804,0.045105610974133015
805,0.014074195176362991
806,0.03717446094378829
807,0.024680152535438538
808,0.0382216963917017
809,0.025268417317420244
810,0.022503085434436798
811,0.025673251133412123
812,0.02048160368576646
813,0.01650920044630766
814,0.030579077545553446
815,0.013276261975988746
816,0.014525152975693345
817,0.014896576991304755
818,0.022374361753463745
819,0.04949214123189449
820,0.022115236148238182
821,0.027743964456021786
822,0.012381071923300624
823,0.024538052268326283
824,0.03560068039223552
825,0.055152615532279015
826,0.03207935532554984
827,0.02055209130048752
828,0.03360640862956643
829,0.03570408234372735
830,0.02012020326219499
831,0.027156894095242023
832,0.028787469025701284
833,0.03165970044210553
834,0.01188103063032031
835,0.01708494173362851
836,0.03155400464311242
837,0.06699062045663595
838,0.06764132250100374
839,0.0208283222746104
840,0.029235248919576406
841,0.022910255007445812
842,0.031283522490412
843,0.040018022526055574
844,0.023948654532432556
845,0.018858385272324085
846,0.02243134379386902
847,0.10243063233792782
848,0.03908080328255892
849,0.028463198337703943
850,0.04706220421940088
851,0.01991391903720796
852,0.013199204811826348
853,0.03151321038603783
854,0.061837523244321346
855,0.023777303751558065
856,0.026408988516777754
857,0.03182093892246485
858,0.10657424479722977
859,0.06078808102756739
860,0.02416448201984167
861,0.031988948583602905
862,0.06760487426072359
863,0.037176423240453005
864,0.05647915601730347
865,0.03657811554148793
866,0.035547205712646246
867,0.028045377228409052
868,0.023525253869593143
869,0.04340399708598852
870,0.045004287734627724
871,0.028466742020100355
872,0.02565856883302331
873,0.028548656031489372
874,0.017535504652187228
875,0.011910856002941728
876,0.05823162104934454
877,0.02113814139738679
878,0.02035218453966081
879,0.027276131324470043
880,0.02992578875273466
881,0.0516523290425539
882,0.013746793381869793
883,0.036927171517163515
884,0.04324560984969139
885,0.03573699947446585
886,0.04554777964949608
887,0.023357294034212828
888,0.014228590531274676
889,0.020424626534804702
890,0.005365773569792509
891,0.03008951060473919
892,0.015337172662839293
893,0.017737265676259995
894,0.02111358568072319
895,0.047724547795951366
896,0.02197663811966777
897,0.02278872998431325
898,0.01798851089552045
899,0.03036023722961545
900,0.014529063366353512
901,0.015681295190006495
902,0.06005395110696554
903,0.029601217713207006
904,0.051709165796637535
905,0.02577305445447564
906,0.02038763603195548
907,0.016958515159785748
908,0.020597342867404222
909,0.01973394094966352
910,0.06662481836974621
911,0.048823014833033085
912,0.0481541957706213
913,0.07255338877439499
914,0.05657904967665672
915,0.03433674806728959
916,0.02077330043539405
917,0.07736732065677643
918,0.046449700370430946
919,0.028721991926431656
920,0.014907673932611942
921,0.041775126941502094
922,0.021468399092555046
923,0.023454177659004927
924,0.04420207440853119
925,0.033928386867046356
926,0.04401067504659295
927,0.012743869447149336
928,0.07357539236545563
929,0.022145781200379133
930,0.04156621778383851
931,0.061764693818986416
932,0.014889365062117577
933,0.04681767988950014
934,0.024685577489435673
935,0.028793914709240198
936,0.026028214022517204
937,0.03284541657194495
938,0.016940074041485786
939,0.021268710028380156
940,0.022735713282600045
941,0.019639563746750355
942,0.039260609075427055
943,0.018978786189109087
944,0.05184159427881241
945,0.06710817199200392
946,0.025959025137126446
947,0.02704584412276745
948,0.027728908695280552
949,0.03731025196611881
950,0.028507673647254705
951,0.03976951213553548
952,0.03728274209424853
953,0.08621732331812382
954,0.017922385362908244
955,0.03461635345593095
956,0.02107194298878312
957,0.05752548109740019
958,0.015993321780115366
959,0.060727440752089024
960,0.028660826850682497
961,0.044608065858483315
962,0.01970805157907307
963,0.023291055113077164
964,0.009996008244343102
965,0.024827996268868446
966,0.02179343276657164
967,0.04016764368861914
968,0.029358237516134977
969,0.023353522643446922
970,0.01821636105887592
971,0.014518133364617825
972,0.03686763718724251
973,0.020206062588840723
974,0.029066707007586956
975,0.01643854915164411
976,0.034185216296464205
977,0.034395226277410984
978,0.02086009457707405
979,0.05589816626161337
980,0.050135367549955845
981,0.06440423242747784
982,0.03618368925526738
983,0.022993639577180147
984,0.05811495892703533
985,0.07824903354048729
986,0.011879611061885953
987,0.050949971191585064
988,0.022473419085144997
989,0.016521985875442624
990,0.017719375900924206
991,0.030916037037968636
992,0.06564989686012268
993,0.02351661352440715
994,0.04383623832836747
995,0.028031611815094948
996,0.010132139315828681
997,0.0409887176938355
998,0.028771784622222185
999,0.021304034627974033
1000,0.02907043369486928
1001,0.02579000871628523
1002,0.018622175324708223
1003,0.03305136412382126
1004,0.02180498791858554
1005,0.030083472840487957
1006,0.05967117380350828
1007,0.04461912298575044
1008,0.017960086464881897
1009,0.030534505378454924
1010,0.04993682075291872
1011,0.02200477197766304
1012,0.05812333710491657
1013,0.11498335935175419
1014,0.01866825670003891
1015,0.013850413262844086
1016,0.012662837747484446
1017,0.015215731458738446
1018,0.015561545733362436
1019,0.018488467670977116
1020,0.017601061379536986
1021,0.020982602844014764
1022,0.02270098915323615
1023,0.027403452899307013
1024,0.033296812791377306
1025,0.02506774105131626
1026,0.02021143469028175
1027,0.030567717738449574
1028,0.011143389856442809
1029,0.07202830258756876
1030,0.025412980932742357
1031,0.042937110643833876
1032,0.019692681496962905
1033,0.1479847263544798
1034,0.028870629612356424
1035,0.012680386193096638
1036,0.023434760980308056
1037,0.05947321932762861
1038,0.04140686010941863
1039,0.03192974394187331
1040,0.06008430756628513
1041,0.009637906681746244
1042,0.03158407285809517
1043,0.019681532867252827
1044,0.039597011636942625
1045,0.0412200759164989
1046,0.029624583665281534
1047,0.012683076318353415
1048,0.008429890149272978
1049,0.023694877047091722
1050,0.025964345317333937
1051,0.03331369534134865
1052,0.014173918403685093
1053,0.02078730659559369
1054,0.06279340013861656
1055,0.021692239912226796
1056,0.035604432225227356
1057,0.04306778870522976
1058,0.017686550971120596
1059,0.030468490440398455
1060,0.046140401624143124
1061,0.02315086219459772
1062,0.03352442290633917
1063,0.031319620087742805
1064,0.039002261124551296
1065,0.020149056566879153
1066,0.02369508659467101
1067,0.03818682488054037
1068,0.08949931524693966
1069,0.03124224580824375
1070,0.03574504004791379
1071,0.01443605637177825
1072,0.06557734496891499
1073,0.02968760160729289
1074,0.05424081813544035
1075,0.030784561298787594
1076,0.03262725565582514
1077,0.05096510797739029
1078,0.05114787071943283
1079,0.03671260317787528
1080,0.016941487090662122
1081,0.023729330394417048
1082,0.029595290776342154
1083,0.015421692514792085
1084,0.05527338478714228
1085,0.01556972460821271
1086,0.030260769184678793
1087,0.03653071913868189
1088,0.047234916128218174
1089,0.0690652197226882
1090,0.04838315024971962
1091,0.0282893693074584
1092,0.0341967404820025
1093,0.012935515493154526
1094,0.03449241165071726
1095,0.06082003936171532
1096,0.018135271267965436
1097,0.04053523112088442
1098,0.029505040030926466
1099,0.04570364486426115
1100,0.056450044736266136
1101,0.020863044541329145
1102,0.025394344702363014
1103,0.02293328894302249
1104,0.02736134361475706
1105,0.03352526295930147
1106,0.03233758872374892
1107,0.040123434737324715
1108,0.014469761634245515
1109,0.05111437290906906
1110,0.010887568350881338
1111,0.03332302579656243
1112,0.024944744538515806
1113,0.017551839351654053
1114,0.04628241341561079
1115,0.02842629374936223
1116,0.03328934172168374
1117,0.05979975312948227
1118,0.02708384720608592
1119,0.022173117380589247
1120,0.05590559262782335
1121,0.02588215982541442
1122,0.02982115652412176
1123,0.034999020863324404
1124,0.01437401189468801
1125,0.039362648501992226
1126,0.11921770870685577
1127,0.032521193381398916
1128,0.05334451235830784
1129,0.024167253635823727
1130,0.14161821454763412
1131,0.05231496784836054
1132,0.04763632360845804
1133,0.02083025360479951
1134,0.012434443924576044
1135,0.028447486460208893
1136,0.018585546407848597
1137,0.08124562166631222
1138,0.026525608729571104
1139,0.03601252380758524
1140,0.024509411305189133
1141,0.016187569592148066
1142,0.04213019972667098
1143,0.021551998797804117
1144,0.0837390385568142
1145,0.0865623839199543
1146,0.02892183233052492
1147,0.01940087741240859
1148,0.032065165694803
1149,0.03837615391239524
1150,0.03512905444949865
1151,0.0550122894346714
1152,0.04078620858490467
1153,0.15822986513376236
1154,0.035821591038256884
1155,0.08903737924993038
1156,0.062022192403674126
1157,0.02115417318418622
1158,0.03587659960612655
1159,0.01517187268473208
1160,0.039361195638775826
1161,0.027695397846400738
1162,0.03209613636136055
1163,0.03306816425174475
1164,0.030470489989966154
1165,0.028077720664441586
1166,0.07146851159632206
1167,0.02097705379128456
1168,0.035863437224179506
1169,0.021438981872051954
1170,0.04237519297748804
1171,0.030048472341150045
1172,0.019981844583526254
1173,0.018030647188425064
1174,0.012518992880359292
1175,0.03965162578970194
1176,0.028336876537650824
1177,0.044704231433570385
1178,0.047777506057173014
1179,0.02471511298790574
1180,0.03427694970741868
1181,0.017775182612240314
1182,0.02219207864254713
1183,0.024598054122179747
1184,0.021594384219497442
1185,0.07277864031493664
1186,0.014556832844391465
1187,0.05815359856933355
1188,0.022121906280517578
1189,0.03192018158733845
1190,0.040115704759955406
1191,0.09474731795489788
1192,0.036110634449869394
1193,0.05982876010239124
1194,0.046713514253497124
1195,0.020757072838023305
1196,0.030293039977550507
1197,0.059005520306527615
1198,0.04090998321771622
1199,0.08011386077851057
1200,0.04105510842055082
1201,0.0755610940977931
1202,0.020749482326209545
1203,0.01749897701665759
1204,0.041887921281158924
1205,0.020947164157405496
1206,0.031538105104118586
1207,0.012895659543573856
1208,0.02652708813548088
1209,0.022966742049902678
1210,0.032130484003573656
1211,0.02217647200450301
1212,0.040434340946376324
1213,0.08238768763840199
1214,0.05770329479128122
1215,0.06038605887442827
1216,0.021438488038256764
1217,0.04274261789396405
1218,0.026599308010190725
1219,0.026564530096948147
1220,0.050461387261748314
1221,0.028076506685465574
1222,0.07675745338201523
1223,0.04087192937731743
1224,0.05499738268554211
1225,0.05010813660919666
1226,0.03685705969110131
1227,0.02695954591035843
1228,0.03486949950456619
1229,0.02454259665682912
1230,0.07206410635262728
1231,0.04534551501274109
1232,0.015793091850355268
1233,0.04003808367997408
1234,0.01844951300881803
1235,0.04657632950693369
1236,0.037204017862677574
1237,0.0350416018627584
1238,0.0688757598400116
1239,0.025103171356022358
1240,0.03469945816323161
1241,0.029972588876262307
1242,0.012864794582128525
1243,0.041628324426710606
1244,0.034936218056827784
1245,0.018341800663620234
1246,0.019987225765362382
1247,0.03194391541182995
